source_topic_id, target_topic_id, prereq_relation,annotator_id
"44","161","-1","56"
"44","162","-1","56"
"44","163","-1","58"
"44","164","-1","56"
"44","165","-1","57"
"44","166","-1","58"
"44","167","-1","56"
"44","168","-1","15"
"44","169","-1","15"
"44","170","-1","15"
"44","171","-1","56"
"44","172","-1","15"
"44","173","-1","56"
"44","174","-1","15"
"44","175","-1","3"
"44","176","-1","56"
"44","177","-1","61"
"44","178","-1","56"
"44","179","-1","58"
"44","180","-1","58"
"44","181","-1","15"
"44","182","-1","15"
"44","183","1","15"
"44","184","-1","3"
"44","185","-1","56"
"44","186","-1","56"
"44","187","-1","20"
"44","188","-1","58"
"44","189","-1","15"
"44","190","-1","15"
"44","191","-1","56"
"44","192","-1","57"
"44","193","-1","58"
"44","194","-1","56"
"44","195","-1","15"
"44","196","-1","28"
"44","197","-1","15"
"44","198","-1","3"
"44","199","-1","56"
"44","200","-1","58"
"44","201","-1","15"
"44","202","-1","21"
"44","203","-1","21"
"44","204","-1","21"
"44","205","-1","21"
"44","207","-1","61"
"44","209","-1","21"
"45","2","-1","21"
"45","3","-1","15"
"45","4","-1","3"
"45","5","-1","3"
"45","6","-1","3"
"45","7","-1","15"
"45","8","-1","15"
"45","9","-1","15"
"45","10","-1","3"
"45","11","-1","15"
"45","12","-1","21"
"45","13","-1","3"
"45","14","-1","56"
"45","15","-1","15"
"45","16","-1","56"
"45","17","-1","15"
"45","18","-1","57"
"45","19","-1","15"
"45","20","-1","61"
"45","21","-1","3"
"45","22","-1","58"
"45","23","-1","56"
"45","24","-1","15"
"45","25","-1","21"
"45","26","-1","20"
"45","27","-1","61"
"45","28","-1","15"
"45","29","-1","15"
"45","30","-1","56"
"45","31","-1","15"
"45","32","0","58"
"45","33","-1","21"
"45","34","-1","15"
"45","35","-1","3"
"45","36","-1","56"
"45","37","-1","20"
"45","38","-1","21"
"45","39","-1","61"
"45","40","-1","56"
"45","41","-1","15"
"45","42","-1","58"
"45","43","-1","56"
"45","44","0","56"
"45","46","-1","56"
"45","47","-1","56"
"45","48","-1","15"
"45","49","-1","56"
"45","50","-1","15"
"45","51","-1","58"
"45","52","-1","56"
"45","53","-1","15"
"45","54","-1","57"
"45","55","-1","15"
"45","56","-1","56"
"45","57","-1","20"
"45","58","-1","15"
"45","59","-1","56"
"45","60","-1","15"
"45","61","-1","15"
"45","62","-1","3"
"45","63","-1","15"
"45","64","-1","15"
"45","65","-1","56"
"45","66","-1","20"
"45","67","-1","56"
"45","68","-1","28"
"45","69","-1","56"
"45","70","-1","15"
"45","71","-1","3"
"45","72","-1","15"
"45","73","-1","56"
"45","74","-1","20"
"45","75","-1","58"
"45","76","-1","58"
"45","77","-1","56"
"45","78","-1","58"
"45","79","-1","28"
"45","80","-1","3"
"45","81","-1","61"
"45","82","-1","57"
"45","83","-1","57"
"45","84","-1","56"
"45","85","-1","21"
"45","86","-1","61"
"45","87","-1","21"
"45","88","-1","3"
"45","89","-1","3"
"45","90","-1","15"
"45","91","-1","3"
"45","92","-1","57"
"45","93","-1","20"
"45","94","-1","15"
"45","95","-1","15"
"45","96","-1","15"
"45","97","-1","56"
"45","98","-1","3"
"45","99","0","15"
"45","100","-1","28"
"45","101","-1","21"
"45","102","-1","15"
"45","103","-1","15"
"45","104","-1","21"
"45","105","-1","28"
"45","106","-1","56"
"45","107","-1","3"
"45","108","-1","15"
"45","109","-1","28"
"45","110","-1","56"
"45","111","-1","15"
"45","112","-1","15"
"45","113","-1","57"
"45","114","-1","15"
"45","115","-1","57"
"45","116","-1","21"
"45","117","-1","3"
"45","118","-1","15"
"45","119","-1","15"
"45","120","-1","56"
"45","121","-1","3"
"45","122","-1","15"
"45","123","-1","56"
"45","124","-1","28"
"45","125","-1","56"
"45","126","0","28"
"45","127","-1","58"
"45","128","-1","15"
"45","129","-1","3"
"45","130","-1","56"
"45","131","-1","20"
"45","132","-1","28"
"45","133","-1","15"
"45","134","-1","56"
"45","135","-1","57"
"45","136","-1","15"
"45","137","-1","56"
"45","138","-1","61"
"45","139","-1","56"
"45","140","-1","57"
"45","141","-1","56"
"45","142","-1","15"
"45","143","-1","57"
"45","144","-1","15"
"45","145","-1","61"
"45","146","-1","15"
"45","147","-1","15"
"45","148","-1","15"
"45","149","-1","15"
"45","150","-1","3"
"45","151","-1","20"
"45","152","-1","56"
"45","153","-1","3"
"45","154","-1","56"
"45","155","-1","15"
"45","156","-1","61"
"45","157","-1","21"
"45","158","-1","57"
"45","159","-1","58"
"45","160","-1","20"
"45","161","-1","56"
"45","162","-1","56"
"45","163","-1","58"
"45","164","-1","56"
"45","165","-1","57"
"45","166","0","58"
"45","167","-1","56"
"45","168","-1","15"
"45","169","-1","15"
"45","170","-1","15"
"45","171","-1","56"
"45","172","-1","15"
"45","173","-1","56"
"45","174","-1","15"
"45","175","-1","3"
"45","176","-1","56"
"45","177","-1","61"
"45","178","-1","56"
"45","179","-1","58"
"45","180","-1","58"
"45","181","-1","15"
"45","182","-1","15"
"45","183","1","15"
"45","184","-1","3"
"45","185","-1","56"
"45","186","-1","56"
"45","187","-1","20"
"45","188","-1","58"
"45","189","-1","15"
"45","190","-1","15"
"45","191","-1","56"
"45","192","-1","57"
"45","193","-1","58"
"45","194","-1","56"
"45","195","-1","15"
"45","196","-1","28"
"45","197","-1","15"
"45","198","-1","3"
"45","199","-1","56"
"45","200","-1","58"
"45","201","-1","15"
"45","202","-1","21"
"45","203","-1","21"
"45","204","-1","21"
"45","205","-1","21"
"45","207","-1","61"
"45","209","-1","21"
"46","2","-1","21"
"46","3","-1","15"
"46","4","-1","3"
"46","5","-1","3"
"46","6","-1","3"
"46","7","-1","15"
"46","8","-1","15"
"46","9","-1","15"
"46","10","-1","3"
"46","11","-1","15"
"46","12","-1","21"
"46","13","-1","3"
"46","14","-1","56"
"46","15","-1","15"
"46","16","-1","56"
"46","17","-1","15"
"46","18","-1","57"
"46","19","-1","15"
"46","20","-1","61"
"46","21","-1","3"
"46","22","-1","58"
"46","23","-1","56"
"46","24","-1","15"
"46","25","-1","21"
"46","26","-1","20"
"46","27","-1","61"
"46","28","-1","15"
"46","29","-1","15"
"46","30","-1","56"
"46","31","-1","15"
"46","32","-1","21"
"46","33","-1","21"
"46","34","-1","15"
"46","35","-1","3"
"46","36","-1","56"
"46","37","-1","20"
"46","38","-1","21"
"46","39","-1","61"
"46","40","-1","56"
"46","41","-1","15"
"46","42","-1","58"
"46","43","-1","56"
"46","44","-1","56"
"46","45","-1","56"
"46","47","-1","56"
"46","48","-1","15"
"46","49","-1","56"
"46","50","-1","15"
"46","51","-1","58"
"46","52","-1","56"
"46","53","-1","15"
"46","54","-1","57"
"46","55","-1","15"
"46","56","-1","56"
"46","57","-1","20"
"46","58","-1","15"
"46","59","-1","56"
"46","60","-1","15"
"46","61","-1","15"
"46","62","-1","3"
"46","63","-1","15"
"46","64","-1","15"
"46","65","-1","56"
"46","66","-1","20"
"46","67","-1","56"
"46","68","-1","28"
"46","69","-1","56"
"46","70","-1","15"
"46","71","-1","3"
"46","72","-1","15"
"46","73","-1","56"
"46","74","-1","20"
"46","75","-1","58"
"46","76","-1","58"
"46","77","-1","56"
"46","78","-1","58"
"46","79","-1","28"
"46","80","-1","3"
"46","81","-1","61"
"46","82","-1","57"
"46","83","-1","57"
"46","84","-1","56"
"46","85","-1","21"
"46","86","-1","61"
"46","87","-1","21"
"46","88","-1","3"
"46","89","-1","3"
"46","90","-1","15"
"46","91","-1","3"
"46","92","-1","57"
"46","93","-1","20"
"46","94","-1","15"
"46","95","-1","15"
"46","96","-1","15"
"46","97","-1","56"
"46","98","-1","3"
"46","99","-1","15"
"46","100","-1","28"
"46","101","-1","21"
"46","102","-1","15"
"46","103","1","15"
"46","104","-1","21"
"46","105","-1","28"
"46","106","-1","56"
"46","107","-1","3"
"46","108","-1","15"
"46","109","-1","28"
"46","110","-1","56"
"46","111","-1","15"
"46","112","-1","15"
"46","113","-1","57"
"46","114","-1","15"
"46","115","-1","57"
"46","116","-1","21"
"46","117","-1","3"
"46","118","-1","15"
"46","119","-1","15"
"46","120","-1","56"
"46","121","-1","3"
"46","122","-1","15"
"46","123","-1","56"
"46","124","-1","28"
"46","125","-1","56"
"46","126","-1","57"
"46","127","-1","58"
"46","128","-1","15"
"46","129","-1","3"
"46","130","-1","56"
"46","131","0","20"
"46","132","-1","28"
"46","133","-1","15"
"46","134","-1","56"
"46","135","-1","57"
"46","136","-1","15"
"46","137","-1","56"
"46","138","-1","61"
"46","139","-1","56"
"46","140","-1","57"
"46","141","-1","56"
"46","142","-1","15"
"46","143","-1","57"
"46","144","-1","15"
"46","145","-1","61"
"46","146","-1","15"
"46","147","-1","15"
"46","148","-1","15"
"46","149","-1","15"
"46","150","-1","3"
"46","151","0","20"
"46","152","-1","56"
"46","153","-1","3"
"46","154","-1","56"
"46","155","-1","15"
"46","156","-1","61"
"46","157","-1","21"
"46","158","-1","57"
"46","159","-1","58"
"46","160","-1","20"
"46","161","-1","56"
"46","162","-1","56"
"46","163","-1","58"
"46","164","-1","56"
"46","165","-1","57"
"46","166","-1","58"
"46","167","-1","56"
"46","168","-1","15"
"46","169","-1","15"
"46","170","-1","15"
"46","171","-1","56"
"46","172","-1","15"
"46","173","-1","56"
"46","174","-1","15"
"46","175","-1","3"
"46","176","-1","56"
"46","177","-1","61"
"46","178","-1","56"
"46","179","-1","58"
"46","180","-1","58"
"46","181","-1","15"
"46","182","-1","15"
"46","183","-1","15"
"46","184","-1","3"
"46","185","-1","56"
"46","186","-1","56"
"46","187","-1","20"
"46","188","-1","58"
"46","189","-1","15"
"46","190","-1","15"
"46","191","-1","56"
"46","192","-1","57"
"46","193","-1","58"
"46","194","-1","56"
"46","195","-1","15"
"46","196","-1","28"
"46","197","-1","15"
"46","198","-1","3"
"46","199","-1","56"
"46","200","-1","58"
"46","201","-1","15"
"46","202","-1","21"
"46","203","-1","21"
"46","204","-1","21"
"46","205","-1","21"
"46","207","-1","61"
"46","209","-1","21"
"47","2","-1","21"
"47","3","-1","15"
"47","4","-1","3"
"47","5","1","15"
"47","6","-1","3"
"47","7","-1","15"
"47","8","0","15"
"47","9","-1","15"
"47","10","-1","3"
"47","11","1","15"
"47","12","-1","21"
"47","13","-1","3"
"47","14","-1","56"
"47","15","-1","15"
"47","16","1","15"
"47","17","1","15"
"47","18","-1","57"
"47","19","-1","15"
"47","20","-1","61"
"47","21","-1","3"
"47","22","-1","58"
"47","23","0","56"
"47","24","-1","15"
"47","25","-1","21"
"47","26","-1","20"
"47","27","-1","61"
"47","28","-1","15"
"47","29","-1","15"
"47","30","-1","56"
"47","31","1","15"
"47","32","-1","21"
"47","33","-1","21"
"47","34","-1","15"
"47","35","-1","3"
"47","36","-1","56"
"47","37","-1","20"
"47","38","-1","21"
"47","39","-1","61"
"47","40","-1","56"
"47","41","1","15"
"47","42","-1","58"
"47","43","-1","56"
"47","44","-1","56"
"47","45","-1","56"
"47","46","-1","56"
"47","48","1","15"
"47","49","-1","56"
"47","50","1","15"
"47","51","-1","58"
"47","52","-1","56"
"47","53","-1","15"
"47","54","-1","57"
"47","55","1","15"
"47","56","-1","56"
"47","57","-1","20"
"47","58","1","15"
"47","59","-1","56"
"47","60","-1","15"
"47","61","-1","15"
"47","62","-1","3"
"47","63","1","15"
"47","64","1","15"
"47","65","-1","56"
"47","66","-1","20"
"47","67","-1","56"
"47","68","-1","28"
"47","69","-1","56"
"47","70","-1","15"
"47","71","-1","3"
"47","72","-1","15"
"47","73","-1","56"
"47","74","-1","20"
"47","75","-1","58"
"47","76","-1","58"
"47","77","-1","56"
"47","78","-1","58"
"47","79","-1","28"
"47","80","-1","3"
"47","81","-1","61"
"47","82","-1","57"
"47","83","-1","57"
"47","84","-1","56"
"47","85","-1","21"
"47","86","-1","61"
"47","87","1","21"
"47","88","-1","3"
"47","89","1","3"
"47","90","-1","15"
"47","91","-1","3"
"47","92","-1","57"
"47","93","-1","20"
"47","94","-1","15"
"47","95","-1","15"
"47","96","1","15"
"47","97","-1","56"
"47","98","-1","3"
"47","99","-1","15"
"47","100","-1","28"
"47","101","-1","21"
"47","102","-1","15"
"47","103","1","15"
"47","104","-1","21"
"47","105","-1","28"
"47","106","-1","56"
"47","107","-1","3"
"47","108","1","15"
"47","109","-1","28"
"47","110","1","56"
"47","111","1","15"
"47","112","-1","15"
"47","113","-1","57"
"47","114","1","15"
"47","115","-1","57"
"47","116","1","15"
"47","117","-1","3"
"47","118","-1","15"
"47","119","-1","15"
"47","120","-1","56"
"47","121","-1","3"
"47","122","-1","15"
"47","123","-1","56"
"47","124","-1","28"
"47","125","-1","56"
"47","126","-1","57"
"47","127","-1","58"
"47","128","-1","15"
"47","129","-1","3"
"47","130","-1","56"
"47","131","-1","20"
"47","132","-1","28"
"47","133","-1","15"
"47","134","-1","56"
"47","135","-1","57"
"47","136","1","15"
"47","137","-1","56"
"47","138","-1","61"
"47","139","-1","56"
"47","140","-1","57"
"47","141","-1","56"
"47","142","1","15"
"47","143","1","15"
"47","144","-1","15"
"47","145","-1","61"
"47","146","-1","15"
"47","147","1","15"
"47","148","-1","15"
"47","149","-1","15"
"47","150","1","3"
"47","151","1","20"
"47","152","-1","56"
"47","153","-1","3"
"47","154","-1","56"
"47","155","1","15"
"47","156","-1","61"
"47","157","-1","21"
"47","158","-1","57"
"47","159","-1","58"
"47","160","-1","20"
"47","161","-1","56"
"47","162","-1","56"
"47","163","-1","58"
"47","164","-1","56"
"47","165","-1","57"
"47","166","-1","58"
"47","167","-1","56"
"47","168","-1","15"
"47","169","-1","15"
"47","170","-1","15"
"47","171","-1","56"
"47","172","-1","15"
"47","173","-1","56"
"47","174","-1","15"
"47","175","-1","3"
"47","176","-1","56"
"47","177","-1","61"
"47","178","-1","56"
"47","179","-1","58"
"47","180","-1","58"
"47","181","-1","15"
"47","182","-1","15"
"47","183","-1","15"
"47","184","-1","3"
"47","185","-1","56"
"47","186","-1","56"
"47","187","-1","20"
"47","188","-1","58"
"47","189","-1","15"
"47","190","-1","15"
"47","191","0","56"
"47","192","-1","57"
"47","193","-1","58"
"47","194","-1","56"
"47","195","-1","15"
"47","196","-1","28"
"47","197","1","15"
"47","198","-1","3"
"47","199","-1","56"
"47","200","-1","58"
"47","201","1","15"
"47","202","-1","21"
"47","203","-1","21"
"47","204","-1","21"
"47","205","-1","21"
"47","207","-1","61"
"47","209","-1","21"
"48","2","-1","21"
"48","3","-1","15"
"48","4","-1","3"
"48","5","-1","3"
"48","6","-1","3"
"48","7","-1","15"
"48","8","-1","15"
"48","9","-1","15"
"48","10","-1","3"
"48","11","-1","15"
"48","12","-1","21"
"48","13","-1","3"
"48","14","-1","56"
"48","15","-1","15"
"48","16","-1","56"
"48","17","-1","15"
"48","18","-1","57"
"48","19","-1","15"
"48","20","-1","61"
"48","21","-1","3"
"48","22","-1","58"
"48","23","0","56"
"48","24","0","15"
"48","25","-1","21"
"48","26","-1","20"
"48","27","-1","61"
"48","28","-1","15"
"48","29","-1","15"
"48","30","-1","56"
"48","31","-1","15"
"48","32","-1","21"
"48","33","-1","21"
"48","34","-1","15"
"48","35","-1","3"
"48","36","-1","56"
"48","37","-1","20"
"48","38","0","21"
"48","39","-1","61"
"48","40","-1","56"
"48","41","-1","15"
"48","42","-1","58"
"48","43","-1","56"
"48","44","-1","56"
"48","45","-1","56"
"48","46","-1","56"
"48","47","-1","56"
"48","49","1","56"
"48","50","-1","15"
"48","51","-1","58"
"48","52","-1","56"
"48","53","-1","15"
"48","54","-1","57"
"48","55","0","15"
"48","56","-1","56"
"48","57","-1","20"
"48","58","-1","15"
"48","59","-1","56"
"48","60","-1","15"
"48","61","-1","15"
"48","62","-1","3"
"48","63","-1","15"
"48","64","-1","15"
"48","65","-1","56"
"48","66","-1","20"
"48","67","0","56"
"48","68","-1","28"
"48","69","-1","56"
"48","70","-1","15"
"48","71","-1","3"
"48","72","-1","15"
"48","73","-1","56"
"48","74","-1","20"
"48","75","-1","58"
"48","76","-1","58"
"48","77","-1","56"
"48","78","-1","58"
"48","79","-1","28"
"48","80","-1","3"
"48","81","-1","61"
"48","82","-1","57"
"48","83","0","58"
"48","84","-1","56"
"48","85","-1","21"
"48","86","-1","61"
"48","87","-1","21"
"48","88","-1","3"
"48","89","-1","3"
"48","90","-1","15"
"48","91","-1","3"
"48","92","-1","57"
"48","93","-1","20"
"48","94","-1","15"
"48","95","-1","15"
"48","96","-1","15"
"48","97","-1","56"
"48","98","-1","3"
"48","99","-1","15"
"48","100","0","28"
"48","101","-1","21"
"48","102","-1","15"
"48","103","1","15"
"48","104","-1","21"
"48","105","-1","28"
"48","106","-1","56"
"48","107","-1","3"
"48","108","-1","15"
"48","109","-1","28"
"48","110","-1","56"
"48","111","-1","15"
"48","112","-1","15"
"48","113","-1","57"
"48","114","-1","15"
"48","115","-1","57"
"48","116","-1","21"
"48","117","-1","3"
"48","118","-1","15"
"48","119","-1","15"
"48","120","-1","56"
"48","121","-1","3"
"48","122","-1","15"
"48","123","-1","56"
"48","124","-1","28"
"48","125","-1","56"
"48","126","-1","57"
"48","127","-1","58"
"48","128","-1","15"
"48","129","-1","3"
"48","130","-1","56"
"48","131","-1","20"
"48","132","-1","28"
"48","133","-1","15"
"48","134","-1","56"
"48","135","-1","57"
"48","136","-1","15"
"48","137","-1","56"
"48","138","-1","61"
"48","139","-1","56"
"48","140","-1","57"
"48","141","-1","56"
"48","142","-1","15"
"48","143","-1","57"
"48","144","-1","15"
"48","145","-1","61"
"48","146","-1","15"
"48","147","-1","15"
"48","148","-1","15"
"48","149","-1","15"
"48","150","-1","3"
"48","151","-1","20"
"48","152","-1","56"
"48","153","-1","3"
"48","154","-1","56"
"48","155","-1","15"
"48","156","-1","61"
"48","157","-1","21"
"48","158","-1","57"
"48","159","-1","58"
"48","160","-1","20"
"48","161","0","56"
"48","162","-1","56"
"48","163","-1","58"
"48","164","-1","56"
"48","165","-1","57"
"48","166","-1","58"
"48","167","-1","56"
"48","168","-1","15"
"48","169","-1","15"
"48","170","0","15"
"48","171","-1","56"
"48","172","-1","15"
"48","173","-1","56"
"48","174","-1","15"
"48","175","-1","3"
"48","176","-1","56"
"48","177","-1","61"
"48","178","-1","56"
"48","179","-1","58"
"48","180","-1","58"
"48","181","-1","15"
"48","182","-1","15"
"48","183","-1","15"
"48","184","-1","3"
"48","185","-1","56"
"48","186","-1","56"
"48","187","-1","20"
"48","188","-1","58"
"48","189","-1","15"
"48","190","-1","15"
"48","191","-1","56"
"48","192","-1","57"
"48","193","-1","58"
"48","194","-1","56"
"48","195","-1","15"
"48","196","-1","28"
"48","197","-1","15"
"48","198","-1","3"
"48","199","-1","56"
"48","200","-1","58"
"48","201","-1","15"
"48","202","-1","21"
"48","203","-1","21"
"48","204","-1","21"
"48","205","-1","21"
"48","207","-1","61"
"48","209","-1","21"
"49","2","-1","21"
"49","3","-1","56"
"49","4","-1","3"
"49","5","-1","3"
"49","6","-1","3"
"49","7","-1","15"
"49","8","-1","15"
"49","9","-1","15"
"49","10","-1","3"
"49","11","-1","15"
"49","12","-1","21"
"49","13","-1","3"
"49","14","-1","56"
"49","15","-1","15"
"49","16","-1","56"
"49","17","-1","15"
"49","18","-1","57"
"49","19","-1","15"
"49","20","-1","61"
"49","21","-1","3"
"49","22","-1","58"
"49","23","-1","56"
"49","24","-1","15"
"49","25","-1","21"
"49","26","-1","20"
"49","27","-1","61"
"49","28","-1","15"
"49","29","-1","15"
"49","30","-1","56"
"49","31","-1","15"
"49","32","-1","21"
"49","33","-1","21"
"49","34","-1","15"
"49","35","-1","3"
"49","36","-1","56"
"49","37","-1","20"
"49","38","-1","21"
"49","39","-1","61"
"49","40","-1","56"
"49","41","-1","15"
"49","42","-1","58"
"49","43","-1","56"
"49","44","-1","56"
"49","45","-1","56"
"49","46","-1","56"
"49","47","-1","56"
"49","48","-1","15"
"49","50","-1","15"
"49","51","-1","58"
"49","52","-1","56"
"49","53","-1","15"
"49","54","-1","57"
"49","55","-1","15"
"49","56","-1","56"
"49","57","-1","20"
"49","58","-1","15"
"49","59","-1","56"
"49","60","-1","15"
"49","61","-1","15"
"49","62","-1","3"
"49","63","-1","15"
"49","64","-1","15"
"49","65","-1","56"
"49","66","-1","20"
"49","67","-1","56"
"49","68","-1","28"
"49","69","-1","56"
"49","70","-1","15"
"49","71","-1","3"
"49","72","-1","15"
"49","73","-1","56"
"49","74","-1","20"
"49","75","-1","58"
"49","76","-1","58"
"49","77","-1","56"
"49","78","-1","58"
"49","79","-1","28"
"49","80","-1","3"
"49","81","-1","61"
"49","82","-1","57"
"49","83","-1","57"
"49","84","-1","56"
"49","85","-1","21"
"49","86","-1","61"
"49","87","-1","21"
"49","88","-1","3"
"49","89","-1","3"
"49","90","-1","15"
"49","91","-1","3"
"49","92","-1","57"
"49","93","-1","20"
"49","94","-1","15"
"49","95","-1","15"
"49","96","0","15"
"49","97","-1","56"
"49","98","-1","3"
"49","99","-1","15"
"49","100","-1","28"
"49","101","-1","21"
"49","102","-1","15"
"49","103","1","15"
"49","104","-1","21"
"49","105","-1","28"
"49","106","-1","56"
"49","107","-1","3"
"49","108","-1","15"
"49","109","-1","28"
"49","110","-1","56"
"49","111","-1","15"
"49","112","-1","15"
"49","113","-1","57"
"49","114","-1","15"
"49","115","-1","57"
"49","116","-1","21"
"49","117","-1","3"
"49","118","-1","15"
"49","119","-1","15"
"49","120","-1","56"
"49","121","-1","3"
"49","122","-1","15"
"49","123","-1","56"
"49","124","-1","28"
"49","125","-1","56"
"49","126","-1","57"
"49","127","-1","58"
"49","128","-1","15"
"49","129","-1","3"
"49","130","-1","56"
"49","131","-1","20"
"49","132","-1","28"
"49","133","-1","15"
"49","134","-1","56"
"49","135","-1","57"
"49","136","-1","15"
"49","137","-1","56"
"49","138","-1","61"
"49","139","-1","56"
"49","140","-1","57"
"49","141","-1","56"
"49","142","-1","15"
"49","143","-1","57"
"49","144","-1","15"
"49","145","-1","61"
"49","146","-1","15"
"49","147","-1","15"
"49","148","-1","15"
"49","149","-1","15"
"49","150","-1","3"
"49","151","-1","20"
"49","152","-1","56"
"49","153","-1","3"
"49","154","-1","56"
"49","155","-1","15"
"49","156","-1","61"
"49","157","-1","21"
"49","158","-1","57"
"49","159","-1","58"
"49","160","-1","20"
"49","161","0","56"
"49","162","-1","56"
"49","163","-1","58"
"49","164","-1","56"
"49","165","-1","57"
"49","166","-1","58"
"49","167","-1","56"
"49","168","-1","15"
"49","169","-1","15"
"49","170","0","15"
"49","171","-1","56"
"49","172","-1","15"
"49","173","-1","56"
"49","174","-1","15"
"49","175","-1","3"
"49","176","-1","56"
"49","177","-1","61"
"49","178","-1","56"
"49","179","-1","58"
"49","180","-1","58"
"49","181","-1","15"
"49","182","-1","15"
"49","183","-1","15"
"49","184","-1","3"
"49","185","-1","56"
"49","186","-1","56"
"49","187","-1","20"
"49","188","-1","58"
"49","189","-1","15"
"49","190","-1","15"
"49","191","-1","56"
"49","192","-1","57"
"49","193","-1","58"
"49","194","-1","56"
"49","195","-1","15"
"49","196","-1","28"
"49","197","-1","15"
"49","198","-1","3"
"49","199","-1","56"
"49","200","-1","58"
"49","201","-1","15"
"49","202","-1","21"
"49","203","-1","21"
"49","204","-1","21"
"49","205","-1","21"
"49","207","-1","61"
"49","209","-1","21"
"50","2","-1","21"
"50","3","-1","15"
"50","4","-1","3"
"50","5","-1","3"
"50","6","-1","3"
"50","7","-1","15"
"50","8","-1","15"
"50","9","-1","15"
"50","10","-1","3"
"50","11","-1","15"
"50","12","-1","21"
"50","13","-1","3"
"50","14","-1","56"
"50","15","-1","15"
"50","16","-1","56"
"50","17","-1","15"
"50","18","-1","57"
"50","19","-1","15"
"50","20","-1","61"
"50","21","-1","3"
"50","22","-1","58"
"50","23","-1","56"
"50","24","-1","15"
"50","25","-1","21"
"50","26","-1","20"
"50","27","-1","61"
"50","28","-1","15"
"50","29","-1","15"
"50","30","-1","56"
"50","31","-1","15"
"50","32","-1","21"
"50","33","-1","21"
"50","34","-1","15"
"50","35","-1","3"
"50","36","-1","56"
"50","37","-1","20"
"50","38","-1","21"
"50","39","-1","61"
"50","40","-1","56"
"50","41","-1","15"
"50","42","-1","58"
"50","43","-1","56"
"50","44","-1","56"
"50","45","-1","56"
"50","46","-1","56"
"50","47","-1","56"
"50","48","-1","15"
"50","49","-1","56"
"50","51","-1","58"
"50","52","-1","56"
"50","53","-1","15"
"50","54","-1","57"
"50","55","-1","15"
"50","56","-1","56"
"50","57","-1","20"
"50","58","-1","15"
"50","59","-1","56"
"50","60","-1","15"
"50","61","-1","15"
"50","62","-1","3"
"50","63","-1","15"
"50","64","-1","15"
"50","65","-1","56"
"50","66","-1","20"
"50","67","-1","56"
"50","68","-1","28"
"50","69","-1","56"
"50","70","-1","15"
"50","71","-1","3"
"50","72","-1","15"
"50","73","-1","56"
"50","74","-1","20"
"50","75","-1","58"
"50","76","-1","58"
"50","77","-1","56"
"50","78","-1","58"
"50","79","-1","28"
"50","80","-1","3"
"50","81","-1","61"
"50","82","-1","57"
"50","83","-1","57"
"50","84","-1","56"
"50","85","-1","21"
"50","86","-1","61"
"50","87","-1","21"
"50","88","-1","3"
"50","89","-1","3"
"50","90","-1","15"
"50","91","-1","3"
"50","92","-1","57"
"50","93","-1","20"
"50","94","-1","15"
"50","95","-1","15"
"50","96","-1","15"
"50","97","-1","56"
"50","98","-1","3"
"50","99","-1","15"
"50","100","-1","28"
"50","101","-1","21"
"50","102","-1","15"
"50","103","-1","15"
"50","104","-1","21"
"50","105","-1","28"
"50","106","-1","56"
"50","107","-1","3"
"50","108","-1","15"
"50","109","-1","28"
"50","110","-1","56"
"50","111","-1","15"
"50","112","-1","15"
"50","113","-1","57"
"50","114","-1","15"
"50","115","-1","57"
"50","116","-1","21"
"50","117","-1","3"
"50","118","-1","15"
"50","119","-1","15"
"50","120","-1","56"
"50","121","-1","3"
"50","122","-1","15"
"50","123","-1","56"
"50","124","-1","28"
"50","125","-1","56"
"50","126","-1","57"
"50","127","-1","58"
"50","128","-1","15"
"50","129","-1","3"
"50","130","-1","56"
"50","131","-1","20"
"50","132","-1","28"
"50","133","-1","15"
"50","134","-1","56"
"50","135","-1","57"
"50","136","-1","15"
"50","137","0","56"
"50","138","-1","61"
"50","139","-1","56"
"50","140","-1","57"
"50","141","-1","56"
"50","142","-1","15"
"50","143","-1","57"
"50","144","-1","15"
"50","145","-1","61"
"50","146","-1","15"
"50","147","-1","15"
"50","148","-1","15"
"50","149","-1","15"
"50","150","-1","3"
"50","151","-1","20"
"50","152","-1","56"
"50","153","-1","3"
"50","154","-1","56"
"50","155","-1","15"
"50","156","-1","61"
"50","157","-1","21"
"50","158","-1","57"
"50","159","-1","58"
"50","160","-1","20"
"50","161","-1","56"
"50","162","-1","56"
"50","163","-1","58"
"50","164","-1","56"
"50","165","-1","57"
"50","166","-1","58"
"50","167","-1","56"
"50","168","-1","15"
"50","169","-1","15"
"50","170","-1","15"
"50","171","-1","56"
"50","172","-1","15"
"50","173","-1","56"
"50","174","-1","15"
"50","175","-1","3"
"50","176","-1","56"
"50","177","-1","61"
"50","178","-1","56"
"50","179","-1","58"
"50","180","-1","58"
"50","181","-1","15"
"50","182","-1","15"
"50","183","-1","15"
"50","184","-1","3"
"50","185","-1","56"
"50","186","-1","56"
"50","187","-1","20"
"50","188","-1","58"
"50","189","-1","15"
"50","190","-1","15"
"50","191","-1","56"
"50","192","-1","57"
"50","193","-1","58"
"50","194","-1","56"
"50","195","-1","15"
"50","196","-1","28"
"50","197","-1","15"
"50","198","-1","3"
"50","199","-1","56"
"50","200","-1","58"
"50","201","-1","15"
"50","202","-1","21"
"50","203","-1","21"
"50","204","-1","21"
"50","205","-1","21"
