resource_id,url
3611,http://www.topbots.com/wp-content/uploads/2017/06/lstm12_counterLSTM2.png
3625,http://www.topbots.com/wp-content/uploads/2017/06/nnarch4_vgg_web.jpg
1844,http://colah.github.io/images/quoteblock.png
4595,http://r2rt.com/static/images/DEE_output_51_0.png
4642,http://sigmoidal.io/content/images/2017/09/6-fs8.png
1844,http://colah.github.io/posts/2014-07-NLP-RNNs-Representations/img/Socher-SentimentTree.png
2424,http://www.kdnuggets.com/wp-content/uploads/fast-forward-labs-neural-net.jpg
6573,http://www.nltk.org/images/models_admire.png
6759,http://ruder.io/content/images/2016/10/hermann_blunsom_2013.png
6956,http://blog.otoro.net/assets/20171031/schaffer/simplega.gif
2587,http://cs.umd.edu/~miyyer/qblearn/figures/tsne-details.png
3625,http://www.topbots.com/wp-content/uploads/2017/06/nnarch9_concat2_450web.jpg
7015,http://fastml.com/images/deep_learning_diagrams/mlp_with_synthetic_gradients.png
3113,http://deeplearning.net/software/theano/_images/math/6655d1bbf0a8edfdf5cf89e2f47847c2a86a6111.png
3406,http://nb.bianp.net/static/thumb_nb/5677.png
2294,http://cs.stanford.edu/people/karpathy/convnetjs/classify2d.png
7001,http://building-babylon.net/wp-content/uploads/2016/04/levy-goldberg-setting2-5.png
6621,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/35be34f0e97ad0faa6963c2ef3a523a9.png
1843,http://karpathy.github.io/assets/rnn/pane2.png
5471,http://www.kdnuggets.com/wp-content/uploads/tic-tac-toe-example.jpg
3612,http://www.topbots.com/wp-content/ql-cache/quicklatex.com-2d010e0cfa17fccdf05a99f4f0622989_l3.png
4073,http://karpathy.github.io/assets/rl/policy.png
2444,http://www.kdnuggets.com/wp-content/uploads/nikhil-eq8.png
1966,http://colah.github.io/posts/2015-08-Understanding-LSTMs/img/LSTM3-C-line.png
3406,http://nb.bianp.net/static/thumb_nb/5680.png
6626,http://nikhilbuduma.com/img/dininghallneuron.png
3281,http://blog.openai.com/content/images/2017/03/first-graphic-1.png
2551,http://colah.github.io/posts/2015-09-NN-Types-FP/img/Translation2-Backwards.png
6622,http://betterexplained.com/wp-content/uploads/math/bayes/bayes_as_percent.png
4159,http://www.tensorflow.org/images/mnist_0-9.png
3452,http://p.migdal.pl/imgs/2017-01-06/word2viz-tagoverflow-english.png
1977,http://deeplearning4j.org/img/sigmoid_vanishing_gradient.png
2926,http://blog.sourced.tech/post/lapjv/mnist_after.png
6622,http://betterexplained.com/wp-content/uploads/math/bayes/bayes_as_ratio.png
4714,http://guesswhat.ai/static/paper_front_end.png
3770,http://distill.pub/2016/augmented-rnns/assets/show-attend-tell.png
3113,http://deeplearning.net/software/theano/_images/no_padding_strides.gif
4166,http://www.tensorflow.org/versions/master/images/acc-vs-trn_time.png
4062,http://lamda.nju.edu.cn/weixs/project/CNNTricks/eqs/4713673387403833492-130.png
6624,http://betterexplained.com/wp-content/uploads/derivatives/table.part1.png
2555,http://colah.github.io/posts/2014-07-FFN-Graphs-Vis/img/graph-NAR-blank.png
6959,http://www.learnopencv.com/wp-content/uploads/2017/10/parabola-output.png
6759,http://ruder.io/content/images/2016/11/hermann_blunsom_2014.png
2290,http://www.wildml.com/wp-content/uploads/2015/11/Screen-Shot-2015-11-06-at-8.03.47-AM-1024x413.png
3113,http://deeplearning.net/software/theano/_images/math/beaf200e33db0cf7705ffde8d77b45b26dfaf77d.png
4243,http://bair.berkeley.edu/blog/assets/maml/ant_maml.gif
6117,http://blog.openai.com/content/images/2017/08/image2.png
6790,http://machinelearning.apple.com/images/journals/hey-siri/HeySiriFlow-1.png
3611,http://www.topbots.com/wp-content/uploads/2017/06/lstm27_neuron5_statesandgates.png
3113,http://deeplearning.net/software/theano/_images/no_padding_no_strides_transposed.gif
4156,http://www.tensorflow.org/images/softmax-nplm.png
4414,http://scikit-learn.org/stable/_images/sphx_glr_plot_lle_digits_0071.png
6620,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/f4800bac2ade6e2bc0e94fc11a91acfb.png
2552,http://colah.github.io/posts/2015-01-Visualizing-Representations/img/WordGender.png
3231,http://matrices.io/content/images/2017/01/DNN-S3-1.png
3725,http://blog.openai.com/content/images/2017/02/running_bug.gif
6737,http://www.learnopencv.com/wp-content/uploads/2017/10/swish.png
2455,http://karpathy.github.io/assets/selfie/gif2.gif
4062,http://lamda.nju.edu.cn/weixs/project/CNNTricks/imgs/dropout.png
6107,http://www.pyimagesearch.com/wp-content/uploads/2017/03/imagenet_resnet_office.jpg
6016,http://blog.openai.com/content/images/2017/06/gifhandlerresized.gif
3406,http://nb.bianp.net/static/thumb_nb/5686.png
4062,http://lamda.nju.edu.cn/weixs/project/CNNTricks/eqs/4437941819613442466-130.png
3406,http://nb.bianp.net/static/thumb_nb/5667.png
5821,http://machinelearningblogs.com/wp-content/uploads/2017/06/Introduction-to-Tensorflow-4-300x169.png
2184,http://www.wildml.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-04-at-6.36.59-PM-300x95.png
6109,http://www.pyimagesearch.com/wp-content/uploads/2016/10/sgd_decision_boundary.jpg
5504,http://rickyhan.com/static/autoencoders/output_14_0.png
6885,http://aiplaybook.a16z.com/images/cnn.png
5396,http://elitedatascience.com/wp-content/uploads/2017/04/seaborn-scatterplot-example.png
1836,http://www.wildml.com/wp-content/uploads/2015/09/Screen-Shot-2015-09-17-at-11.44.24-AM-1024x349.png
4385,http://bair.berkeley.edu/blog/assets/mh_test/mhtest_example_progression.png
6110,http://www.pyimagesearch.com/wp-content/latex/192/192ce6265e3fd34dd7dbc4b1092488a9-ffffff-000000-0.png
4729,http://adventuresinmachinelearning.com/wp-content/uploads/2017/10/LSTM-many-to-many-classifier-2-80x60.png
3898,http://cs231n.github.io/assets/cloud-networking-external-ip-naming.png
1840,http://www.kdnuggets.com/wp-content/uploads/tastes-budweiser-category.png
2303,http://brohrer.github.io/images/cnn4.png
3166,http://cs231n.github.io/assets/nn3/opt1.gif
6112,http://www.pyimagesearch.com/wp-content/uploads/2016/08/imagenet_example_space_shuttle.jpg
6822,http://codelabs.developers.google.com/codelabs/cloud-tensorflow-mnist/img/b68d008cb24b363d.png
2424,http://www.kdnuggets.com/wp-content/uploads/neural-nets-viz4.jpg
3725,http://blog.openai.com/content/images/2017/02/running_human.gif
6112,http://www.pyimagesearch.com/wp-content/uploads/2016/08/imagenet_example_beer.jpg
2184,http://www.wildml.com/wp-content/uploads/2016/04/nct-seq2seq.png
3256,http://adventuresinmachinelearning.com/wp-content/uploads/2017/03/Node-diagram-300x125.jpg
2556,http://colah.github.io/posts/2015-02-DataList-Illustrated/img/foldr.png
2557,http://colah.github.io/posts/2015-09-Visual-Information/img/Hxy-3D.png
2596,http://blog.webkid.io/content/images/old/datasets-for-machine-learning/kth.png
5521,http://www.kdnuggets.com/wp-content/uploads/tic-tac-toe-layout.jpg
2552,http://colah.github.io/posts/2015-01-Visualizing-Representations/img/Translation2-RepArrow.png
2865,http://cmusphinx.github.io/images/wave.png
6822,http://codelabs.developers.google.com/codelabs/cloud-tensorflow-mnist/img/ff7a33de1f55fba8.png
2176,http://www.kdnuggets.com/wp-content/uploads/rnn-nlp.png
2838,http://deeplearning.net/tutorial/_images/filters_corruption_0.png
1898,http://sentiment.christopherpotts.net/figures/imdb-bad-horrible-pr.png
6901,http://www.learnopencv.com/wp-content/uploads/2017/10/loss-curve-without-reg.png
2556,http://colah.github.io/posts/2015-02-DataList-Illustrated/img/scanr.png
3611,http://www.topbots.com/wp-content/uploads/2017/06/lstm20_statememorizer_neuron8.png
3113,http://deeplearning.net/software/theano/_images/math/bfd0cfdebd4e1a72fd4c5e2295942dac24bbac38.png
2837,http://deeplearning4j.org/img/deep_autoencoder.png
3625,http://www.topbots.com/wp-content/uploads/2017/06/nnarch6_inception.jpg
4160,http://www.tensorflow.org/images/cifar_activations.png
3406,http://nb.bianp.net/static/thumb_nb/5696.png
2669,http://www.kdnuggets.com/wp-content/uploads/support-vector.png
6112,http://www.pyimagesearch.com/wp-content/uploads/2016/08/imagenet_example_beagle.jpg
7010,http://einstein.ai/static/images/pages/research/weightedtransformer/attention.jpg
3231,http://matrices.io/content/images/2017/02/DNN-FUNC5.png
2552,http://colah.github.io/posts/2015-01-Visualizing-Representations/img/wiki-pic-major.png
3158,http://ml.berkeley.edu/blog/assets/tutorials/3/visualization.gif
2455,http://karpathy.github.io/assets/selfie/males.jpg
3406,http://nb.bianp.net/static/thumb_nb/5669.png
4407,http://bokeh.pydata.org/en/latest/_images/image_t.png
3406,http://nb.bianp.net/static/thumb_nb/5692.png
4324,http://www.artificialbrain.xyz/wp-content/uploads/Google-Machine-Translations-450x253.jpg
3033,http://sebastianraschka.com/images/blog/2014/linear-discriminant-analysis/lda_1.png
6506,http://betterexplained.com/wp-content/uploads/euler/equal_paths.png
4429,http://www.rethinkdb.com/assets/images/landing/examples/analytics_@2x.png
4424,http://ataspinar.com/wp-content/uploads/2017/07/lenet5_architecture.png
2444,http://www.kdnuggets.com/wp-content/uploads/nikhil-eq2.png
1840,http://www.kdnuggets.com/wp-content/uploads/ratnet.png
3113,http://deeplearning.net/software/theano/_images/dilation.gif
6852,http://www.kdnuggets.com/wp-content/uploads/bestCART_301285_57KB-300x284.jpg
4597,http://rajpurkar.github.io/mlx/img/bg.jpg
3535,http://iamtrask.github.io/img/sgd_small2.png
6576,http://gmb.let.rug.nl/img/gmb_screenshot.png
2303,http://brohrer.github.io/images/cnn3.png
5935,http://machinelearning.apple.com/images/journals/handwriting/chw-fig-2.png
2420,http://www.kdnuggets.com/wp-content/uploads/knn2.jpg
5504,http://rickyhan.com/static/autoencoders/output_12_0.png
3137,http://codelabs.developers.google.com/codelabs/tensorflow-for-poets/img/10b16d75eff9b4da.png
6840,http://adventuresinmachinelearning.com/wp-content/uploads/2017/07/CNTK-Dense-example-architecture-80x60.jpg
1966,http://colah.github.io/posts/2015-08-Understanding-LSTMs/img/LSTM3-SimpleRNN.png
2303,http://brohrer.github.io/images/cnn17.png
4407,http://bokeh.pydata.org/en/latest/_images/stocks_t.png
2550,http://colah.github.io/posts/2014-03-NN-Manifolds-Topology/img/grid_bubble.png
2436,http://www.kdnuggets.com/wp-content/uploads/photo.jpg
6573,http://www.nltk.org/book/tree_images/ch10-tree-1.png
4597,http://rajpurkar.github.io/mlx/qa-and-squad/features-lexicalized-1.png
2386,http://www.kdnuggets.com/wp-content/uploads/python-top20-2016-bubble-chart.png
2444,http://www.kdnuggets.com/wp-content/uploads/nikhil-eq10.png
4232,http://blog.openai.com/content/images/2017/03/multi_agent_comm_1-471605aa1baa2c145933775e1a02f63d0db4ffe11436171f109b96a9fdd1b5fd.png
3893,http://cs231n.github.io/assets/pixels_embed_cifar10.jpg
2936,http://dnlcrl.github.io/assets/dl-gviz/scholar_res.png
2556,http://colah.github.io/posts/2015-02-DataList-Illustrated/img/foldl.png
6790,http://machinelearning.apple.com/images/journals/hey-siri/TrainingDNN-1.png
3406,http://nb.bianp.net/static/thumb_nb/5688.png
3135,http://www.jakob-aungiers.com/img/article/lstm-neural-network-timeseries/stockpointprediction.png
3113,http://deeplearning.net/software/theano/_images/math/21bca2517e32f8b6754218d2efe358bab2988c18.png
3073,http://cs231n.github.io/assets/sine_cosine_subplot.png
4062,http://lamda.nju.edu.cn/weixs/project/CNNTricks/eqs/5909288400939027289-130.png
4183,http://blog.vivekpanyam.com/content/images/2017/07/graph_3.png
2891,http://colah.github.io/posts/2014-10-Visualizing-MNIST/img/mnist_pca/MNIST-p1815-1.png
6378,http://www.isi.edu/~lerman/downloads/flickr/mm_collections2.jpg
4414,http://scikit-learn.org/stable/_images/sphx_glr_plot_lle_digits_0011.png
4597,http://rajpurkar.github.io/mlx/qa-and-squad/crowdsourcing.png
3406,http://nb.bianp.net/static/thumb_nb/5695.png
2557,http://colah.github.io/posts/2015-09-Visual-Information/img/code-auction-balanced.png
6127,http://cs.stanford.edu/people/ranjaykrishna/im2p/examples.png
3796,http://junyanz.github.io/CycleGAN/images/face_to_ramen.jpg
3333,http://mccormickml.com/assets/word2vec/training_data.png
3155,http://www.kdnuggets.com/wp-content/uploads/data-prep-pipeline-simplified-1.png
3406,http://nb.bianp.net/static/thumb_nb/5683.png
5821,http://machinelearningblogs.com/wp-content/uploads/2017/06/Introduction-to-Tensorflow-2-300x169.png
4590,http://r2rt.com/static/images/NH_BasicLSTMCell.png
2455,http://karpathy.github.io/assets/selfie/crop2.jpg
4407,http://bokeh.pydata.org/en/latest/_images/unemployment_t.png
4595,http://r2rt.com/static/images/DEE_output_44_0.png
3280,http://blog.openai.com/content/images/2017/04/image03-1.png
3281,http://blog.openai.com/content/images/2017/03/out-1.gif
6623,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/23428f44f0173c332bf5b9715a959588.png
2185,http://www.wildml.com/wp-content/uploads/2016/04/Screen-Shot-2016-04-20-at-12.29.42-PM-1024x541.png
2454,http://deeplearning.net/tutorial/_images/math/67fb8dc5b0626d0673435da43542cab7e3453c38.png
6896,http://mnemstudio.org/ai/path/images/map1a.gif
2476,http://www.johnwittenauer.net/content/images/2016/06/ex6-1.png
4047,http://yerevann.github.io/public/2017-06-27/s-_.png
4414,http://scikit-learn.org/stable/_images/sphx_glr_plot_lle_digits_0031.png
6872,http://people.duke.edu/~ccc14/sta-663/_images/MCMC_50_0.png
6623,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/35ae88efc9126f8d161dc46397f2ab86.png
4062,http://lamda.nju.edu.cn/weixs/project/CNNTricks/imgs/leaky.png
4168,http://ml-cheatsheet.readthedocs.io/en/latest/_images/integral_as_rectangular_strips.png
1898,http://sentiment.christopherpotts.net/figures/imdb-bad-logit.png
6411,http://bokeh.pydata.org/en/latest/_images/categorical_t.png
2478,http://www.johnwittenauer.net/content/images/2016/08/ex8-2.png
3379,http://rubenfiszel.github.io/posts/rl4j/qmodeling.png
2296,http://colah.github.io/posts/2014-07-Conv-Nets-Modular/img/Conv-A-NIN.png
5412,http://www.deepideas.net/wp-content/uploads/2017/08/gradient_descent_3.png
2552,http://colah.github.io/posts/2015-01-Visualizing-Representations/img/netvis-mnist-5S-PCA.png
6812,http://jhui.github.io/assets/tensorboard/tb_image.png
2707,http://www.asimovinstitute.org/wp-content/uploads/2016/09/bm.png
2300,http://www.kdnuggets.com/wp-content/uploads/coke-can-vision.jpg
2556,http://colah.github.io/posts/2015-02-DataList-Illustrated/img/mapAccumR.png
2428,http://www.tastehit.com/blog/content/images/2016/03/policy-value-networks.png
4121,http://www.kdnuggets.com/wp-content/uploads/prediction-error-sse.png
2780,http://blog.paralleldots.com/wp-content/uploads/2017/03/m.png
3135,http://www.jakob-aungiers.com/img/article/lstm-neural-network-timeseries/sinpointprediction.png
3256,http://adventuresinmachinelearning.com/wp-content/uploads/2017/03/Bias-adjustment-example-300x210.png
3256,http://adventuresinmachinelearning.com/wp-content/uploads/2017/03/Backpropagation-illustration-300x204.jpg
4385,http://bair.berkeley.edu/blog/assets/mh_test/different_tests.png
4062,http://lamda.nju.edu.cn/weixs/project/CNNTricks/eqs/5484684767813338902-130.png
4407,http://bokeh.pydata.org/en/latest/_images/les_mis_t.png
2471,http://www.johnwittenauer.net/content/images/2014/12/ex1-3.png
1898,http://sentiment.christopherpotts.net/figures/imdb-er.png
7172,http://www.kdnuggets.com/wp-content/uploads/wittenauer-1.png
4160,http://www.tensorflow.org/images/cifar_image_summary.png
2707,http://www.asimovinstitute.org/wp-content/uploads/2016/09/vae.png
3283,http://datasets.maluuba.com/static/datasets-website/images/Word-Cloud-User.png
6625,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/02fa0e1c23085f115a6ef75483f32fb0.png
6822,http://codelabs.developers.google.com/codelabs/cloud-tensorflow-mnist/img/5ee25552f4c216c.png
2551,http://colah.github.io/posts/2015-09-NN-Types-FP/img/Conv1.png
6378,http://www.isi.edu/~lerman/downloads/flickr/pest_tags.jpg
1935,http://www.kdnuggets.com/wp-content/uploads/computer-vision-venn.jpg
2557,http://colah.github.io/posts/2015-09-Visual-Information/img/entropy-def-notitle.png
2154,http://deeplearning4j.org/img/lambda_eigen.png
4597,http://rajpurkar.github.io/mlx/qa-and-squad/syntactic.png
2554,http://colah.github.io/posts/2014-12-Groups-Convolution/img/card-conv1.png
2474,http://www.johnwittenauer.net/content/images/2016/03/ex3-1.png
6573,http://www.nltk.org/images/drs_screenshot0.png
3552,http://rylanschaeffer.github.io/content/research/one_shot_learning_with_memory_augmented_nn/mann_memory_wipe.png
6971,http://mattmahoney.net/dc/calgary.gif
5838,http://karpathy.github.io/assets/rl/sl.png
4091,http://cs231n.github.io/assets/ipython-tutorial/notebook-2.png
4178,http://betterexplained.com/wp-content/uploads/gradient/gradient_microwave_1_1.jpg
1966,http://colah.github.io/posts/2015-08-Understanding-LSTMs/img/LSTM3-var-tied.png
5396,http://elitedatascience.com/wp-content/uploads/2017/04/seaborn-scatterplot-hue.png
3457,http://www.offconvex.org/assets/analogy-small.jpg
4597,http://rajpurkar.github.io/mlx/qa-and-squad/multisentence-reasoning.png
3820,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/5daca54e0e1b24f95be0e19730c347ef.png
2835,http://deeplearning.net/tutorial/_images/math/01cdc9bb2174e7298dd343980d4394d3fb72c2e8.png
7015,http://fastml.com/images/deep_learning_diagrams/db-lstm.jpg
6896,http://mnemstudio.org/ai/path/images/q_matrix2.gif
4591,http://datarepository.wolframcloud.com/resources/images/011/011954ec-59d9-4082-9959-b80502ad40f6-io-3-o.en.gif
3231,http://matrices.io/content/images/2017/02/DNN-FUNC1.png
6124,http://jtsulliv.github.io/images/perceptron/perceptron_2.png
5841,http://cs.stanford.edu/people/karpathy/reinforcejs/img/sarsa.png
1977,http://deeplearning4j.org/img/srn_elman.png
6840,http://adventuresinmachinelearning.com/wp-content/uploads/2017/09/LSTM-diagram.png
4183,http://blog.vivekpanyam.com/content/images/2017/07/photo_style_transfer.jpg
3113,http://deeplearning.net/software/theano/_images/numerical_no_padding_no_strides.gif
4183,http://blog.vivekpanyam.com/content/images/2017/07/surface_graph_1.gif
2836,http://deeplearning4j.org/img/mnist_render.png
4166,http://www.tensorflow.org/versions/master/images/kernel_mapping.png
3894,http://cs231n.github.io/assets/svm_all.jpg
4449,http://lamda.nju.edu.cn/weixs/project/CNNTricks/eqs/2668512978356043857-130.png
3725,http://blog.openai.com/content/images/2017/02/gen_models_img_2.jpg
2734,http://work.caltech.edu/images1/onebin.png
4177,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/69e1910c25b53d041aeb62ab5b6812d1.png
2557,http://colah.github.io/posts/2015-09-Visual-Information/img/Hxy-info.png
6894,http://deeplearning4j.org/img/conv_agent.png
2444,http://www.kdnuggets.com/wp-content/uploads/nikhil-eq6.png
6620,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/68fcbe0e409c55cafce74984fbae2ed2.png
6901,http://www.learnopencv.com/wp-content/uploads/2017/10/loss-curve-with-reg.png
3283,http://datasets.maluuba.com/static/datasets-website/images/Our-Model.png
6812,http://jhui.github.io/assets/tensorboard/tb_hist.png
4590,http://r2rt.com/static/images/NH_ComposedRNNcells.png
2303,http://brohrer.github.io/images/cnn6.png
2455,http://karpathy.github.io/assets/selfie/grid_render_continuum.jpg
2290,http://www.wildml.com/wp-content/uploads/2015/11/Screen-Shot-2015-11-06-at-12.05.40-PM-1024x937.png
4176,http://betterexplained.com/wp-content/uploads/derivatives/divisionrule1.png
6901,http://www.learnopencv.com/wp-content/uploads/2017/10/acc-curve-without-reg.png
2552,http://colah.github.io/posts/2015-01-Visualizing-Representations/img/MNIST-PCA-Conv1.png
2154,http://deeplearning4j.org/img/standard_deviation.png
4642,http://sigmoidal.io/content/images/2017/09/2-fs8.png
6901,http://www.learnopencv.com/wp-content/uploads/2017/10/acc-curve-with-reg.png
2552,http://colah.github.io/posts/2015-01-Visualizing-Representations/img/words-pic.png
2367,http://deeplearning.net/tutorial/_images/math/5c0b58d6766996ee49a7bc84a8252448c9a8824a.png
3892,http://cs231n.github.io/assets/margin.jpg
2295,http://colah.github.io/posts/2014-07-Understanding-Convolutions/img/ProbConv-Intermediate-Sep.png
4414,http://scikit-learn.org/stable/_images/sphx_glr_plot_lle_digits_0041.png
6896,http://mnemstudio.org/ai/path/images/map5.gif
6378,http://www.isi.edu/~lerman/downloads/flickr/pests_tree.jpg
1844,http://colah.github.io/posts/2014-07-NLP-RNNs-Representations/img/Socher-ImageClass-tSNE.png
1844,http://colah.github.io/posts/2014-07-NLP-RNNs-Representations/img/Bottou-Atree.png
4177,http://betterexplained.com/wp-content/uploads/derivatives/addition.png
6759,http://ruder.io/content/images/2016/11/binary_bow_autoencoder.png
4590,http://r2rt.com/static/images/NH_PseudoLSTMCell.png
3265,http://phillipi.github.io/pix2pix/images/hesse_blog_post.png
4595,http://r2rt.com/static/images/DEE_output_36_0.png
2554,http://colah.github.io/posts/2014-12-Groups-Convolution/img/sqF-cayley.png
2525,http://bamos.github.io/data/2016-08-09/content-aware-1.jpg
2707,http://www.asimovinstitute.org/wp-content/uploads/2016/09/building-922529_1920-1400x934.jpg
2555,http://colah.github.io/posts/2014-07-FFN-Graphs-Vis/img/HP-basic.png
1898,http://sentiment.christopherpotts.net/figures/wnscores-example.png
4593,http://r2rt.com/static/images/RNN_MultiRNNCellGrouped.png
6623,http://betterexplained.com/wp-content/uploads/derivatives/quotientrule.png
2444,http://www.kdnuggets.com/wp-content/uploads/nikhil-eq12.png
3135,http://www.jakob-aungiers.com/img/article/lstm-neural-network-timeseries/sinseqprediction.png
6737,http://www.learnopencv.com/wp-content/uploads/2017/10/gradient-descent-2d-diagram.png
2154,http://deeplearning4j.org/img/covariances.png
3535,http://iamtrask.github.io/img/backprop_through_time.gif
2570,http://www.kdnuggets.com/wp-content/uploads/machine-learning-taxonomy.png
3898,http://cs231n.github.io/assets/cloud-create-instance-screen.png
4072,http://visualqa.org/static/img/teaser_small.jpg
2834,http://ufldl.stanford.edu/tutorial/images/Network3322.png
4096,http://sigmoidal.io/content/images/2017/08/attention-fs8-1.png
4591,http://datarepository.wolframcloud.com/resources/images/011/011954ec-59d9-4082-9959-b80502ad40f6-io-5-o.en.gif
6112,http://www.pyimagesearch.com/wp-content/uploads/2016/08/imagenet_example_keyboard.jpg
6421,http://sigmoidal.io/content/images/2017/08/import2-fs8.png
6016,http://blog.openai.com/content/images/2017/06/humanfeedbackjump.gif
2707,http://www.asimovinstitute.org/wp-content/uploads/2016/09/gru.png
4212,http://beckernick.github.io/images/convolutions/output_51_1.png
3796,http://junyanz.github.io/CycleGAN/images/paper_thumbnail.jpg
4414,http://scikit-learn.org/stable/_images/math/2f69f65e004c073394502badcdda452b4c9f9461.png
6737,http://www.learnopencv.com/wp-content/uploads/2017/10/sigmoid-activation-function.png
2554,http://colah.github.io/posts/2014-12-Groups-Convolution/img/card-cayley.png
1840,http://www.kdnuggets.com/wp-content/uploads/beer-char.png
4143,http://deeplearning.net/tutorial/_images/math/5f4d1d3beb4d9d0a25579bdd591fd58e5a20bcf8.png
4091,http://cs231n.github.io/assets/ipython-tutorial/file-browser.png
2154,http://deeplearning4j.org/img/scatterplot_line.png
4121,http://www.kdnuggets.com/wp-content/uploads/historical-housing-data.png
1738,http://www.cs.cmu.edu/~christos/TALKS/09-KDD-tutorial/tut_files/isoperimetric.jpg
3552,http://rylanschaeffer.github.io/content/research/one_shot_learning_with_memory_augmented_nn/mann_gaussian_process_2d_3d.png
6840,http://adventuresinmachinelearning.com/wp-content/uploads/2017/10/LSTM-many-to-many-classifier-2.png
6759,http://ruder.io/content/images/2016/11/lauly_autoencoder.png
3406,http://nb.bianp.net/static/thumb_nb/5689.png
3379,http://rubenfiszel.github.io/posts/rl4j/conv.png
2557,http://colah.github.io/posts/2015-09-Visual-Information/img/HxCy.png
6506,http://betterexplained.com/wp-content/uploads/images/fourier-interference-20121211-171719.png
6016,http://blog.openai.com/content/images/2017/06/badgif3.gif
4176,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/fe682733db73bfddce5e1eedd128a794.png
4714,http://guesswhat.ai/static/paper_front_db.png
6620,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/a474ba2fa02762992c648d393f5fbfae.png
3820,http://betterexplained.com/wp-content/uploads/images/linear-algebra-stock-20121002-230152.png
3192,http://blog.openai.com/content/images/2017/02/adversarial_img_2.png
6114,http://www.pyimagesearch.com/wp-content/uploads/2016/06/convolutions_kernel_example.png
2240,http://pythonprogramming.net/static/images/svm/mainsvmimage.png
2895,http://cloud.google.com/blog/big-data/2017/01/images/148476120123151/deep-learning-with-tensorflow-2.png
4592,http://r2rt.com/static/images/BasicRNNLabeled.png
6107,http://www.pyimagesearch.com/wp-content/uploads/2017/03/imagenet_xception_barrel.jpg
4264,http://ruder.io/content/images/2017/07/attention_bahdanau-1.png
6112,http://www.pyimagesearch.com/wp-content/uploads/2016/08/imagenet_example_brown_bear.jpg
2707,http://www.asimovinstitute.org/wp-content/uploads/2016/09/lsm.png
2736,http://cs231n.github.io/assets/eg/spiral_linear.png
1898,http://sentiment.christopherpotts.net/figures/wnscores-algorithm.png
5396,http://elitedatascience.com/wp-content/uploads/2017/04/seaborn-histogram-example.png
3074,http://adventuresinmachinelearning.com/wp-content/plugins/dynamic-to-top/css/images/up.png
1977,http://deeplearning4j.org/img/gers_lstm.png
3406,http://nb.bianp.net/static/thumb_nb/5675.png
3893,http://cs231n.github.io/assets/trainset.jpg
4414,http://scikit-learn.org/stable/_images/sphx_glr_plot_lle_digits_0101.png
3725,http://blog.openai.com/content/images/2017/02/policy_search_2.gif
6822,http://codelabs.developers.google.com/codelabs/cloud-tensorflow-mnist/img/34e9e76c7715b719.png
6822,http://codelabs.developers.google.com/codelabs/cloud-tensorflow-mnist/img/5cb32946dd388353.png
4595,http://r2rt.com/static/images/DEE_output_53_0.png
3135,http://www.jakob-aungiers.com/img/article/lstm-neural-network-timeseries/stockseqprediction1e.png
4414,http://scikit-learn.org/stable/_images/sphx_glr_plot_lle_digits_0091.png
6623,http://betterexplained.com/wp-content/plugins/wp-latexrender/pictures/cb9922eca909e5421c3669ea7bb4775a.png
6621,http://betterexplained.com/wp-content/uploads/linear-algebra/x-x-trainsform.png
6107,http://www.pyimagesearch.com/wp-content/uploads/2017/03/imagenet_inception_module.png
7175,http://chris-chris.ai/img/cnn-illustrated.png
2525,http://bamos.github.io/data/2016-08-09/face-arithmetic.png
2296,http://colah.github.io/posts/2014-07-Conv-Nets-Modular/img/KSH-filters.png
2551,http://colah.github.io/posts/2015-09-NN-Types-FP/img/RNN-general.png
2988,http://ipython-books.github.io/images/ml.png
5921,http://developers.google.com/machine-learning/glossary/images/nonconvex_set.png
3535,http://iamtrask.github.io/img/sgd_small.png
3725,http://blog.openai.com/content/images/2017/02/gen_models_img_7.jpg
6110,http://www.pyimagesearch.com/wp-content/uploads/2016/10/gradient_descent_data_point_classification.jpg
3725,http://blog.openai.com/content/images/2017/02/gen_models_img_3.jpg
7015,http://fastml.com/images/deep_learning_diagrams/crmn.jpg
6004,http://karpathy.github.io/assets/rl/montezuma.png
4595,http://r2rt.com/static/images/DEE_vaeganfigure6.png
6822,http://codelabs.developers.google.com/codelabs/cloud-tensorflow-mnist/img/40fd4b6ad8dfb6d2.png
6668,http://adventuresinmachinelearning.com/wp-content/uploads/2017/09/RNN-many-to-one.png
2707,http://www.asimovinstitute.org/wp-content/uploads/2016/09/dae.png
2669,http://www.kdnuggets.com/wp-content/uploads/dt-buys-computer.jpg
6909,http://www.inference.vc/content/images/2017/01/Global-random-variable.png
2551,http://colah.github.io/posts/2015-09-NN-Types-FP/img/types-branchmerge.png
